z,ra,dec,r,grModelColor
0.1063707,352.7618381,14.64395859,17.77959,0.9890976
0.1056127,244.7818001,8.23432554,18.00257,0.64933205
0.1059583,2.23306281,-10.21223659,17.70675,0.90362358
0.1134582,245.7357759,8.07205946,16.93198,0.84935188
0.1150035,245.4149466,8.50530918,16.95433,1.08013916
0.1189216,220.04159,14.52922179,17.02994,0.96240807
0.1173828,234.8387525,34.23736324,17.7946,0.90252304
0.116749,341.2302747,24.55190611,17.51059,1.09490395
0.1030437,344.3780884,24.96540049,17.14958,1.08103371
0.1108455,141.4282773,15.91094476,17.17535,0.89007568
0.1115327,151.369302,18.28233993,16.78535,1.01339722
0.1108252,152.3065653,18.42136712,17.07987,0.83423424
0.1120955,152.4244797,18.41842475,15.87727,1.05212307
0.1159644,229.0639505,15.88287158,17.57371,0.99918938
0.117276,243.5662816,57.26608396,16.77662,1.00384712
0.1108047,133.0242203,13.98113711,17.08518,0.93477249
0.1141469,204.4286275,20.9337775,17.16338,1.0013485
0.1143115,204.8049287,20.92999167,17.38542,1.05886078
0.1068325,174.9216929,16.82231206,17.80341,0.88397598
0.1090637,211.8462404,19.92326748,17.27612,0.39374733
0.1163784,224.6134509,17.45510605,17.29548,0.96711349
0.1161849,229.2111876,16.26784741,17.69524,0.99939537
0.1038883,238.1377256,13.61973995,17.62095,1.00368309
0.1010625,136.5038548,15.37193536,17.20743,0.99505234
0.1088568,137.7313977,15.83446743,16.62982,0.75658226
0.110414,153.3498709,19.60519961,17.09384,0.98661232
0.1043421,164.5066302,21.24916008,17.60127,0.95757484
0.1173585,170.3110305,21.95872927,16.72654,0.86380768
0.1170639,176.7861058,22.33467551,17.3654,0.9010582
0.1143647,182.0963313,22.67387425,17.19966,0.65978241
0.1192438,223.2876726,0.97489014,17.85938,0.37158394
0.1005859,249.7341985,0.98367404,16.32514,0.83926392
0.1043554,172.8424812,-0.93512132,17.09469,0.65224266
0.1129048,198.7537342,-1.02848878,17.70994,1.02105141
0.1114414,199.0565991,-0.91251045,15.90977,1.01102924
0.1169564,229.155037,-0.97740817,17.30938,1.06024361
0.1172766,142.1784223,-0.49421336,17.57313,1.09319878
0.1183619,233.3113234,9.30636019,16.29038,0.94571686
0.1017612,215.3068215,-0.44750396,16.63318,0.95245171
0.1024564,221.3148655,-0.61104937,16.99361,0.99700546
0.1103091,159.7288646,-0.18761048,17.13529,0.59476471
0.1036031,122.6275647,0.30813129,17.01158,1.05744553
0.104346,218.3309114,48.71177897,17.55964,0.94496155
0.1080323,225.8971442,46.00937126,17.89939,0.45048141
0.1058361,229.530426,31.95797117,17.85575,0.64479446
0.1023249,238.7573958,26.99905648,17.43827,0.48433876
0.1010579,220.0224957,37.09999789,17.49464,0.97330856
0.1033597,233.6871333,31.25351136,16.95358,0.5858593
0.1065543,208.0091875,41.19495701,17.64105,1.00954819
0.1079839,207.0288095,35.86850367,16.9594,0.84534836
0.1021175,51.44136488,0.17164133,17.49069,1.09628105
0.1066068,330.6848656,0.37949948,17.58324,0.75368881
0.1026366,359.1501297,23.98717676,16.75099,1.04421234
0.107432,31.21005942,21.81784518,17.15393,1.21491432
0.1016292,329.3051543,1.08816442,17.90305,0.77151871
0.1049401,325.2146298,1.89983373,16.49702,0.98256111
0.1016912,329.9153255,1.93752461,16.21677,1.04701614
0.1069094,348.0040477,16.22871386,16.31993,1.05597305
0.1190437,344.1977772,28.93411721,16.73006,1.01949501
0.1090603,312.94464,0.48469196,18.48644,0.89409065
0.1155435,317.2330342,0.54515701,18.22887,0.53858376
0.1154473,324.2114803,0.67482364,17.26187,1.01844597
0.1137607,14.7957914,1.22607267,18.52666,0.37725067
0.1189822,35.86202621,0.96879213,18.99438,0.59111786
0.1036283,350.8202186,31.65364857,20.31829,1.11189461
0.1053351,312.9494512,0.87339912,19.2537,0.98207664
0.110747,313.6465676,0.83682412,18.16547,0.71975517
0.1127294,202.598728,20.24434222,17.22228,1.01847839
0.1150397,319.6083885,0.96580035,19.37345,0.49375534
0.1100713,156.7048484,16.92636719,17.70647,0.57485199
0.1045738,137.6006374,13.54723832,17.55262,0.69035721
0.1180583,150.4707884,16.39701042,17.7256,1.08473587
0.1001408,130.1109239,12.02033692,17.35645,0.9023819
0.1064651,126.1415149,11.11160959,17.06009,0.84684181
0.117598,127.9603276,11.73208166,17.19696,1.03653908
0.1113228,132.8218441,13.18796208,17.61385,0.58811378
0.112605,150.6778543,17.22525534,17.48837,0.91268158
0.1093284,153.4406182,13.82998339,17.15358,0.78197861
0.1093283,123.9226373,7.90932231,17.64707,0.92838478
0.1047183,4.28641577,1.25304699,17.89625,0.65787125
0.1198444,17.83645288,1.1966905,17.51818,1.0454216
0.1149864,126.4389617,8.53238886,17.02688,0.83872032
0.1137584,128.5592524,9.08932361,16.24999,1.03470039
0.1074279,152.3775667,15.95831685,17.10396,0.94843102
0.1198628,17.90732892,33.45442935,18.72355,1.04826546
0.100697,192.7302848,1.24153501,17.57999,0.91108131
0.1096591,192.4238178,5.01324551,17.41512,0.94662857
0.1075098,192.515445,6.09870137,17.69421,0.71617126
0.1065171,191.6326511,6.87678612,17.09089,0.87097168
0.10115,243.5306818,18.95625693,16.90298,1.05329514
0.1102364,245.731716,17.78372541,17.81627,0.83845139
0.1154156,179.9632235,66.70865688,17.55387,0.70378113
0.1156603,180.8071128,68.47919761,17.33772,1.00206947
0.1090406,260.5335401,33.53905865,16.8104,1.07604408
0.1043695,252.0865385,63.45813427,17.58349,1.02642441
0.1053704,232.0383236,59.72063587,16.43391,0.9411869
0.1164102,199.8312205,11.04152947,16.51348,1.00322723
0.1193748,200.6933322,8.94592955,16.96578,0.72692871
0.1000003,203.5009491,5.74274775,17.38907,0.87242508
0.11607,204.9582544,2.59415,16.79256,1.07900047
0.102187,208.390528,-2.93771003,17.23244,0.97736549
0.1071842,199.555578,11.71597106,17.1771,0.94139862
0.107191,199.7742868,11.55952365,15.89016,0.914217
0.100215,206.1490384,-2.90101776,16.73899,0.94419861
0.1084057,201.0118577,9.55307312,17.82525,0.41111946
0.1114039,201.4853971,10.95479892,17.0603,0.74261856
0.1182079,237.5658918,14.33438925,17.56379,0.4412384
0.1065383,126.5003245,12.71211997,16.91753,0.89762497
0.1122173,137.6626273,16.16351184,17.65071,0.71937943
0.1117024,155.9688994,20.43709426,16.27511,1.01338959
0.1011969,218.4522883,19.69482191,15.41734,1.0162859
0.1140832,224.6929018,18.18291691,17.10477,0.98938179
0.1159707,235.8619412,15.18619003,17.46086,0.80037689
0.1038029,134.7055879,15.89166068,17.24155,0.5945816
0.1040258,208.1887968,21.75352924,16.39914,0.53921127
0.1122339,213.7695714,20.84031934,17.71557,0.87920189
0.108983,175.0777476,23.60774101,16.08232,0.93853951
0.1095906,213.8842873,21.02490117,17.56293,1.12068176
0.1090587,214.9782176,20.91216361,17.74117,0.95016289
0.1071551,215.2005109,20.87905633,16.98537,0.99279404
0.1018829,188.5226493,24.14016684,16.21038,0.82416534
0.114477,190.0923598,24.19038994,16.36811,0.73575783
0.117059,201.1023123,23.31566907,17.1121,0.94909859
0.1047837,215.9226071,20.95919629,17.28547,1.01602745
0.1036314,215.9908906,21.10062574,15.73894,1.03857708
0.1037534,190.2851592,25.06084675,17.49961,0.93248177
0.1056092,176.9653541,25.30822692,17.44886,0.88699913
0.1001137,181.6602914,25.39422867,16.56119,0.98175049
0.1090412,184.1374548,25.61534285,17.4445,0.71253395
0.119081,194.2985846,25.25258739,16.21264,0.83384895
0.1004421,166.6258677,24.73100687,17.73172,0.74433899
0.1005262,167.2141594,24.99037415,17.71518,0.42303276
0.1164139,24.71010344,-3.62986538,16.311,1.02204704
0.1076157,5.22198868,9.02800908,17.21088,1.19306755
0.1098052,357.7948288,9.39138885,16.30447,0.942173
0.1181289,16.43790034,-5.68822178,16.30037,0.90774155
0.113439,133.3197048,54.57143232,17.18513,0.9973278
0.1024828,34.33673706,-6.63705475,16.62169,1.08005333
0.112646,10.72122884,-2.81155611,16.73615,0.98886299
0.1019469,346.41647,19.6685238,18.99252,1.11114693
0.1191118,9.91355102,16.95055587,16.3091,1.02285767
0.1150823,347.0256133,16.65363061,16.74904,1.17323685
0.1071848,347.5536946,17.37421463,16.856,1.06484032
0.117284,357.6644399,18.61872152,16.99385,1.05767632
0.1199157,7.65368403,18.72573528,16.64644,1.01853943
0.1197716,8.24650848,18.62777358,17.19144,1.20584679
0.107957,336.9945167,19.96221755,16.78153,1.06490707
0.109182,8.46800266,18.54404421,16.56119,1.19971085
0.1042957,324.4111576,0.71684284,18.11475,0.33133888
0.1070442,25.18868208,1.13733552,17.39135,0.94653511
0.1023896,26.62701564,1.23688089,17.50322,0.77838326
0.10425,199.6712555,16.51618889,17.69019,0.75593376
0.1121599,184.7842477,17.49423715,17.23026,0.99370575
0.1012705,167.9562702,-0.40543084,17.31328,0.92784119
0.1061649,167.7535571,0.17261358,17.03463,1.02032089
0.1101423,186.6587532,17.81956805,17.74538,0.97884178
0.1187076,165.5837291,0.6261458,17.52344,0.99351501
0.1107003,170.1645177,0.62022343,17.4975,0.62142372
0.1064805,162.3086701,0.99590967,15.7448,1.04209328
0.1032842,169.8199298,0.99602807,17.41766,0.74572563
0.1156606,190.5814306,18.17826122,16.91038,0.99835777
0.1123242,193.6720861,18.09919586,16.71155,0.9220562
0.1180241,352.6607871,7.62443819,16.87343,1.12154579
0.1185491,20.59015456,22.87228452,22.33025,1.56621552
0.1133034,211.9541953,0.30398627,16.93464,1.02135658
0.1048249,346.4331495,19.60098856,16.69739,1.04609871
0.1081807,178.6510865,-0.4160912,16.57741,1.01607323
0.1090343,178.9065914,0.04122112,17.01004,0.959198
0.1075168,179.4064796,0.12547796,17.53037,0.97472572
0.1186223,170.0007695,0.45985898,17.36486,0.83372307
0.1044524,170.7557471,0.43911155,17.13713,0.81648827
0.1154208,45.82499717,0.9106619,16.62489,1.07833099
0.1196478,10.30882061,25.38774015,17.77438,1.18969917
0.1099851,326.4725371,12.61410047,16.87299,1.00644684
0.1059434,136.1507001,11.24378344,17.79092,0.79083824
0.1001142,139.3822777,11.84145616,17.78757,0.58635902
0.1183722,352.2362121,5.58936887,17.46076,1.2048893
0.1071207,156.8870076,14.90940143,17.88048,0.20488548
0.1072232,157.7579298,15.11304709,17.85671,0.59498787
0.1136112,159.1036282,15.73032334,17.43819,0.92907906
0.1157391,128.2824153,10.66220857,16.87625,0.90022278
0.1195824,138.8264368,12.99525808,16.69929,0.66111755
0.1016243,142.3357466,14.23267909,17.21441,0.98932266
0.1185276,146.5232587,15.07373566,17.30097,0.76444054
0.1080853,324.7131504,7.86992196,16.14773,1.06916428
0.1156578,170.025917,24.82983843,17.04742,0.80766487
0.1137347,180.2413882,25.39917372,17.88796,0.96486092
0.1006467,201.4055094,25.04394749,17.00377,0.90582275
0.119959,328.9978986,7.08644482,16.79343,1.08503342
0.1021058,207.5518367,24.29209957,17.2169,0.66985703
0.1086151,174.3368411,18.67467164,17.60353,0.60636139
0.1175711,179.3703218,19.06777409,17.25563,0.91641998
0.119424,185.7562977,19.46880359,17.57767,0.72688293
0.1120446,186.1519948,19.86063932,17.13649,0.62432671
0.1007131,175.8801684,20.01661649,16.38341,0.63751984
0.1143883,183.5900665,20.3385877,17.40401,1.00747871
0.1189895,184.5414895,20.3555636,16.14872,1.09882545
0.1197652,185.3320758,20.35432042,17.32102,0.72331238
0.1095465,172.6074813,20.62069188,17.53424,0.65620804
0.1099752,34.67168662,-8.36341022,18.36425,0.91321564
0.1084197,176.2921257,20.90947557,17.44428,0.93243027
0.1051544,328.8957479,26.28204808,16.17543,0.99351883
0.1187398,172.3069996,14.74962355,17.68002,0.9689312
0.1007486,331.8731008,27.98715333,16.3584,1.07018471
0.1062365,2.82470646,32.31310536,17.76707,1.01303482
0.1160562,355.1035614,33.64125893,16.82117,1.12408829
0.1168414,345.9484295,28.42042392,18.3803,0.96818733
0.1027924,251.3094063,25.36475592,17.63963,0.97133446
0.1172952,178.9573939,11.37206026,16.56484,0.89408684
0.1141032,247.5411139,0.38077104,16.73502,1.10195732
0.1086603,185.3010802,-1.11506003,17.47485,0.58526993
0.1151779,209.6318434,-1.06052237,17.35755,0.98646927
0.1007084,186.3614083,11.67088187,15.22055,1.01435852
0.1088518,176.6121198,12.01614343,16.13543,1.02648354
0.1061808,219.1576876,-1.19220533,16.98968,0.96437073
0.1025545,197.8205302,11.03962703,17.22607,0.75771523
0.1188231,228.9920555,-1.15993328,17.4174,1.08703423
0.1083908,200.3567396,-0.74399555,17.20287,0.99930954
0.1038125,140.1476599,11.49019551,17.59298,0.6997509
0.1186832,131.6854135,9.82991364,17.43349,0.60565186
0.1038338,141.264766,12.16471988,16.83736,0.64673615
0.1034784,128.8537562,9.60134582,19.20014,0.41997719
0.1009747,139.017377,12.06149912,17.08323,0.72376442
0.1010383,153.0946017,15.14579584,17.22008,0.93006706
0.1129504,131.4083257,11.18029933,17.25498,0.9377327
0.1159619,133.7552802,12.21536725,16.98393,0.95310783
0.1047306,135.4600552,12.45595551,16.87461,0.93595123
0.1183865,222.0692743,14.13187132,17.66992,0.89908218
0.1095067,229.4013356,12.84752092,17.59068,0.96986771
0.1034311,230.4290448,12.56069125,16.01143,0.92960358
0.1120182,245.1949959,8.90740434,16.88186,1.12106514
0.1018492,211.6215474,16.22178625,17.20033,1.08149719
0.1065377,217.2126371,15.41338656,17.01247,0.99332237
0.1061017,221.7308846,14.68605852,16.79905,0.97911644
0.1074569,224.715847,14.06454782,17.15586,0.95030212
0.1076139,222.4275269,14.97018812,17.61667,0.96404457
0.1002325,162.7250171,15.93086745,17.19142,0.97347641
0.1012365,162.1799479,16.28651923,15.81905,0.86704826
0.1035737,161.3053775,16.54808845,16.53462,1.04242706
0.1043638,167.2249637,17.17571136,17.52162,0.98366165
0.117776,166.2751668,17.65759881,18.64651,0.33994865
0.1071784,148.3869851,22.68375963,17.11169,0.54797554
0.1088247,190.8706821,17.64129154,17.55495,0.76267624
0.1019864,180.8936572,26.37038544,16.64662,1.020504
0.1193652,162.6524858,24.94626157,16.86549,1.08971024
0.1093968,171.9480701,26.23381217,17.98285,0.21796989
0.1070904,172.249242,26.0833128,16.93341,0.75057411
0.1089639,178.4427635,26.52771227,17.44728,1.04740715
0.1157062,173.5736976,26.80124122,17.31019,0.55159569
0.1056657,160.2514367,25.81446681,17.70624,0.63237953
0.1116864,162.6750443,26.34402883,17.39846,0.333498
0.1181983,164.6736397,26.62244129,16.94783,0.72263527
0.1038662,168.9662532,27.06692765,15.95634,0.78566265
0.1023151,176.1282116,28.07059187,17.4164,0.75555611
0.111435,152.3664789,22.65780305,16.93564,1.00748253
0.1165081,163.0118977,24.717448,17.57135,0.89408684
0.102248,170.8774182,25.80675582,17.27076,0.58912468
0.1094543,172.1810125,26.04637267,17.09409,0.53940392
0.1160877,127.9751304,15.34519607,16.49582,1.02967072
0.1133507,157.5116588,24.64782448,17.18596,0.94900703
0.1136031,205.2568786,-0.71233059,17.67415,0.72047234
0.1142157,204.8476416,2.51889519,16.66604,1.12842369
0.1197013,202.7905698,7.87245228,16.64764,0.96201134
0.1133545,205.0959006,2.97671126,16.35188,0.89653206
0.1013595,204.5996373,5.83044017,17.44234,0.80821037
0.1163582,205.6162995,3.71025343,16.95516,0.57886696
0.1159316,205.6602202,3.70073602,17.57652,0.54134178
0.1006328,351.9426484,22.72377387,18.41608,1.03712273
0.1047316,352.2376825,15.69191463,17.60945,0.68651199
0.1159059,0.32592349,-6.24221721,16.51674,0.95453835
0.1155146,3.64843631,19.68197802,16.92058,1.11703491
0.1048252,127.1965923,42.24818558,17.43452,0.96216011
0.109191,35.13414165,-9.79761393,17.03884,1.02005959
0.1018022,346.4864928,19.59195192,18.7056,1.03069115
0.1091934,189.433413,-0.25729875,17.77174,1.03821182
0.1060308,209.2145741,-0.33138268,16.73377,0.61130905
0.1000437,333.4344489,10.17287213,17.82425,1.19705582
0.1021114,238.212867,0.51220733,17.8194,0.72838783
0.1067869,242.7331274,0.44282727,17.36437,1.13025856
0.1047052,196.3095692,0.99295059,17.77923,0.76150894
0.1107085,199.4980395,0.94332395,16.79423,0.93668938
0.1153974,218.4759651,0.86396798,17.48615,0.96378517
0.1024577,16.80005612,12.95545808,16.43223,0.82879066
0.1110961,218.8382815,0.93244684,17.66822,0.89261055
0.1181932,247.0013291,31.18220809,17.21836,1.00992203
0.1160059,152.6078069,-1.04807548,17.73681,1.01729393
0.1043242,171.5068423,-0.8721499,16.48704,0.96378899
0.1125573,187.8597964,-0.93525465,17.07383,0.68626022
0.1032104,200.7476308,52.53521779,17.61507,0.86637306
0.1050637,19.4559529,-0.11306708,18.99279,0.57760429
0.1097876,16.26900691,0.24055764,18.05566,0.73365593
0.1120267,154.0670414,23.13077853,17.20524,1.01320076
0.1013427,184.9131945,5.62857495,16.10162,0.92520332
0.1197785,130.056678,16.50186879,16.87312,0.98848534
0.1016957,130.353635,16.57749476,16.98445,0.7839222
0.1166358,162.4072537,25.96942491,17.78519,0.97351837
0.1130767,157.3488006,25.40716336,17.2217,0.69549751
0.1062641,164.8721311,27.15099871,17.36294,0.46134567
0.1080079,174.7489382,21.38773827,16.90903,0.58970642
0.1013912,173.1023762,21.67994712,17.28303,0.80703163
0.1094479,175.133882,21.8910312,16.92842,1.04668617
0.1082654,189.3520371,22.08336114,17.08716,0.95873833
0.111861,158.5303336,17.60068557,16.76171,1.05526352
0.102404,205.6722388,18.56154891,17.12168,0.54388237
0.1036358,211.2471036,17.79353659,17.67773,0.97639465
0.1167882,13.18016643,5.49347279,16.72125,1.01276207
0.104883,174.7674435,-1.79579978,16.58422,0.75851631
0.1195288,175.0349961,-3.45660918,16.691,0.81526184
0.1066223,178.6334725,2.86941099,16.61152,0.83856964
0.1198431,177.7144607,2.35328453,17.08994,0.79125977
0.1074723,3.21989435,5.76234303,16.58865,1.03281593
0.1059752,174.688922,-2.28495052,17.11953,0.56559563
0.1015154,177.8675311,4.22160743,24.82444,-7.14710617
0.112512,179.2145496,6.65912058,16.84883,0.95698738
0.1127188,123.2446643,7.4951534,16.59032,1.05076599
0.1105512,159.4129683,14.8440793,17.08424,1.13395882
0.1009509,139.0410237,11.85717735,17.21479,0.90490341
0.1043322,331.1569355,7.53310364,16.38732,1.02342796
0.1005273,121.6633314,8.31486517,17.71476,0.65625572
0.1187868,219.9413394,20.31301185,15.6957,1.11336994
0.1080668,227.5671893,18.31207004,16.53915,1.01765633
0.1018307,228.462301,18.21206504,16.70611,0.91570854
0.1144459,170.443436,22.39694901,17.79264,0.95336914
0.1113825,182.6338103,22.92400651,17.70976,0.81476784
0.1097566,234.1603964,16.38009391,16.67549,1.06087875
0.1052837,247.0336416,12.58686977,17.25886,0.88269424
0.1173804,221.7266389,21.25485423,16.94372,1.0703373
0.1140245,222.0155067,21.27712674,16.31787,1.02611351
0.1153269,224.8986675,20.3506391,17.54594,0.6078949
0.1055886,247.9315859,12.67428544,16.26819,1.47944069
0.101638,230.6295152,19.23145759,17.50675,0.92035675
0.101336,230.9714172,19.19673558,17.5446,0.99072266
0.1087434,241.375999,15.73454285,16.44487,0.95560646
0.1141257,121.5564979,11.56749216,16.98571,0.86445236
0.102578,168.3091412,22.51120618,17.1097,1.02548981
0.1177763,167.5362975,23.16492694,16.82685,0.94788933
0.1153417,3.60471466,0.09946493,19.11987,0.46954918
0.1056696,4.50029093,32.15617164,16.90229,0.94566154
0.1149433,12.28802007,0.59661197,16.88303,0.87268639
0.1191221,146.5328893,66.99911908,17.2731,0.86216164
0.1107945,15.63235042,32.05673486,16.95736,1.06950569
0.1070989,16.03611976,32.03966653,16.26203,1.006567
0.1061161,16.37868501,32.85748181,18.52546,0.91780853
0.1157316,17.95759106,30.8747536,16.65993,1.09464836
0.1126571,16.83134531,32.17999187,18.35359,1.0704422
0.1129127,352.6559662,28.65090063,16.6781,1.08679199
0.1104463,171.2872123,-1.14951459,17.67758,0.82464981
0.1127612,175.1623379,-0.30594834,16.71776,0.55600739
0.1045348,172.862052,0.5122758,17.80115,0.97019196
0.115874,173.5081166,0.89301836,16.91852,1.22404099
0.1101101,336.7578638,16.95594795,16.28782,1.05702972
0.1064888,358.3034164,26.51973188,16.32645,1.04470634
0.1057034,42.15593889,1.0994116,18.90841,0.3940258
0.1054179,44.61482188,2.65199186,16.30215,1.0966835
0.119439,349.9721269,27.56939722,17.28963,1.18951416
0.1074213,354.0362871,24.14664096,18.35756,0.94808006
0.1108948,333.5407266,20.53178898,16.35707,1.03661919
0.1005092,327.4102207,0.96012026,18.84506,0.52169991
0.11773,224.0345612,19.52908469,17.5643,0.67245865
0.1165885,223.0707751,20.16113562,17.53477,0.89784241
0.1141124,228.7146383,19.24274138,17.85096,0.58463478
0.1112585,223.4013711,15.00661591,17.70082,0.64485168
0.1171814,227.3094214,14.0361899,16.84942,0.58750153
0.1166326,134.8598653,13.17545398,17.15157,0.90577698
0.1030703,157.6272968,18.09739432,17.06585,0.57820129
0.1082277,194.6727134,19.15905405,17.20127,0.56563377
0.1055366,215.605985,16.85860677,17.2487,0.58640862
0.1198215,224.0831919,15.25940663,17.66168,0.59582329
0.108295,198.3694872,19.38953098,17.19999,0.87807846
0.1009803,216.2227931,17.12308287,16.61876,0.86465454
0.105191,221.847659,16.17076343,17.13439,0.70809937
0.101159,205.7801643,19.14177782,17.191,0.97713089
0.1044115,215.9718834,17.63062322,15.66126,0.93031025
0.1081154,219.9251815,16.84515744,17.76864,0.89783859
0.1047096,225.5363565,15.72184774,17.10589,1.01430893
0.1068521,224.7464485,13.0498716,17.00548,0.98407364
0.1056463,252.3403702,62.86875148,16.7853,0.98879433
0.1149155,0.18031141,-2.50141419,16.89228,0.87780571
0.1015578,164.9727646,8.90761251,15.71404,0.95057297
0.1132409,358.9703805,-1.77223375,17.12344,1.12504768
0.101136,165.0702819,8.92375828,17.36728,0.95073318
0.1074477,4.78348317,-1.76661676,17.06959,1.05126762
0.1056862,259.2620379,32.9495349,16.98255,1.09605217
0.1166706,258.0029775,36.05045076,16.90028,0.52039528
0.1111319,259.8560286,32.93834297,16.54134,0.99661827
0.1111399,259.929271,33.81501069,16.48066,0.91497803
0.1157835,23.14041042,-4.53834304,16.23709,0.99425888
0.1074223,112.0687356,40.72907633,17.4056,0.88799858
0.1124884,112.6488567,32.97579001,16.22294,0.98722649
0.104084,120.7234559,18.31378111,17.45917,0.67046738
0.1197656,131.0374288,22.14247332,16.88199,0.75932121
0.1067851,131.652059,22.8219319,17.40414,0.51624107
0.1176935,119.8039733,19.71608997,17.66874,0.81312561
0.107608,117.0595426,32.53267101,17.16871,0.58913994
0.113605,119.0457727,33.4060944,17.50746,1.0042038
0.1102965,13.13844844,-3.30912175,16.52312,1.05438042
0.1009813,114.7017313,32.9752865,16.70494,0.96715164
0.1092656,115.0685109,33.1014707,17.13916,0.928936
0.1151304,230.0272122,13.17315541,17.2149,0.9507637
0.1179743,234.9944311,13.87328891,17.71104,1.04769897
0.1086299,244.647229,11.16036336,16.97852,1.00170898
0.1059851,239.371199,13.47477654,16.68269,1.02279091
0.1163082,117.9395114,40.62413876,17.36275,0.59638596
0.1104974,155.5061823,14.6278672,17.03264,0.85297775
0.1007355,177.5214351,16.57031026,17.37961,0.77979279
0.1182387,112.5602849,40.36393019,17.78376,1.10899353
0.1047397,167.4403599,16.90026232,17.14011,0.98685074
0.1091081,245.329864,55.71108486,16.24345,0.90915108
0.1073876,199.1008906,17.81080133,16.67244,1.0841217
0.1070378,191.8812802,1.56129527,16.7332,0.95344353
0.1172902,191.0067158,-2.02537263,16.69068,0.99128342
0.1140211,22.54019921,-3.26654955,16.74588,1.0461998
0.1038165,190.6030479,2.37743073,17.44862,0.98213196
0.1129501,246.41359,18.0832677,16.34418,1.05379486
0.1109863,247.1316511,17.63737032,16.83158,0.98444557
0.115281,178.5772891,67.96685319,17.6711,1.21600914
0.1093807,191.9955558,-2.56834827,17.08065,1.10565376
0.1074538,191.2768645,0.6361016,16.85762,0.9020977
0.1104861,191.5519844,7.75875811,17.05842,1.00824356
0.1096451,164.0188776,8.43859386,17.05001,1.02391243
0.1005363,44.67289117,-1.89719767,20.91376,0.69137955
0.1086036,228.7190175,58.0929452,16.01961,0.70562935
0.1001285,165.2019083,8.52020048,17.52169,0.76000977
0.1092802,251.3207135,42.34964768,17.57165,0.66176987
0.1082181,230.887804,57.66377248,16.81854,0.73646927
0.1065698,235.2372857,59.21196088,16.3209,0.96205139
0.1062736,254.6965131,62.9401705,16.4362,0.9672184
0.106065,252.324805,63.46577323,16.84245,0.90895081
0.1061689,199.9998612,12.4481067,16.55233,0.94656372
0.1100275,200.7130804,11.1214672,17.42674,0.90894508
0.1187546,205.3578833,3.66186719,17.58253,0.96807098
0.1064564,199.7542612,11.62274219,15.28264,0.9516449
0.1197464,203.9029614,3.37874402,17.65078,0.86279106
0.1128299,204.2814598,2.51029916,16.63907,0.73244095
0.1175264,228.3158274,16.82151602,17.28493,0.68502808
0.1081537,201.925403,16.81536794,16.23792,0.69285965
0.1152177,239.64967,13.53500193,17.79552,0.53990746
0.1021907,184.7435643,22.94551416,17.72483,0.71132088
0.1181806,194.8424338,18.18507759,16.54079,1.04740143
0.110253,218.8095814,19.61286426,17.87346,0.8584404
0.1150688,220.0629637,19.17291446,16.83266,1.01933289
0.1186783,225.9574445,17.96446087,16.60525,1.02423477
0.1007969,123.8397048,12.33435235,15.70386,1.00366211
0.1068917,156.5886641,21.001733,19.37002,0.27092171
0.1024799,218.545435,20.03879413,15.60444,0.95395565
0.1098767,235.0860587,15.94643367,16.86971,1.05181122
0.1110903,171.6104223,23.64032572,17.7069,0.66365051
0.1123097,214.7028163,21.24925141,17.91387,0.92862511
0.119955,218.6475348,20.54572009,17.49795,1.10194778
0.1103428,123.3105998,8.52787023,17.25351,0.98588562
0.1175102,176.447207,-1.28559966,17.02571,0.99240303
0.1071629,45.33140015,1.25863866,17.46636,1.02441406
0.1042927,182.2309335,9.00316969,17.45121,0.79313087
0.119462,175.6399965,-1.88060468,16.84743,0.88990593
0.1102476,182.1530045,10.68344955,17.31932,0.7790699
0.1039973,181.763087,10.57473044,17.75264,0.91036415
0.1022586,140.6924408,67.29039904,17.60047,1.0200634
0.101583,115.0163761,44.94113486,17.76278,0.48756599
0.1026046,121.9262827,52.88322313,16.68137,1.06117058
0.1190665,125.1367508,55.89336323,17.08,1.14908218
0.1159101,123.9507264,55.56629376,17.59675,1.04573822
0.1182469,151.1458192,35.66398208,16.98386,1.00465584
0.1161933,154.4814947,36.75316886,17.4566,0.74441528
0.1048563,154.9512186,36.75949759,16.48289,0.98505592
0.1003097,196.4215119,33.55799137,16.06509,0.99869919
0.1101725,9.84457428,8.30787032,16.59829,1.08576012
0.1082412,330.2189081,1.09534169,17.56777,0.60375214
0.1096779,133.8536763,12.73826923,17.66838,0.76229477
0.1088157,28.0280653,-10.24818748,17.29823,0.42250252
0.1019395,25.28093904,-9.90828502,17.20088,1.00557709
0.1010112,21.02803899,-9.73810427,17.50015,0.9930439
0.1162964,24.35197117,-9.57592573,17.31949,0.98986626
0.1195609,33.03322449,-9.05403971,16.59465,0.68178177
0.1119492,33.61671624,-8.96337049,17.44648,0.56763649
0.1137822,25.46160971,-9.0779783,16.26601,1.03125
0.1137445,26.45678272,-8.56915654,17.68541,0.81971359
0.1018963,329.3890208,2.18892405,16.71375,1.03991508
0.1113849,26.17860177,2.80230659,16.32973,0.87369537
0.1039584,350.8182552,31.67207873,17.0108,0.99281311
0.1077758,216.291644,13.90980384,17.66132,0.91843605
0.1022221,209.8951402,15.32119395,16.06176,0.64323425
0.1077555,244.78008,8.28369183,17.27131,1.03176308
0.110201,224.7268557,13.21870136,17.77608,1.0376358
0.1071517,224.8181425,13.21350706,17.54223,0.93751907
