z,ra,dec,r,grModelColor
0.4901589,8.58736733,14.76150677,20.57032,1.58008575
0.4777963,156.6304771,-2.73941591,20.11908,1.78250122
0.4623162,161.9677384,-2.86028924,19.51361,1.64122009
0.4882403,167.1185828,-2.91963717,19.89719,1.89551163
0.4446838,168.9631721,-2.97392061,20.03209,1.3396492
0.489979,160.506139,-2.37934144,21.36601,1.27621269
0.484109,162.1232617,-2.49074522,20.59055,1.67359543
0.4728995,164.9224909,-2.40037924,20.47858,1.60079575
0.4689388,165.8994901,-2.39630125,20.14226,1.79905128
0.4259622,167.5771482,-2.50313236,20.17336,1.7864666
0.4858141,168.8707893,-2.60187848,20.88834,1.71327209
0.4519024,169.5583856,-1.995015,19.2506,1.67176437
0.4341762,176.7540668,-2.25981696,19.59587,1.74675751
0.4731048,167.8616804,-1.62570291,19.40774,1.67879677
0.4863635,169.2355929,-1.30158649,20.39957,1.45043373
0.4024442,187.6994488,-2.86288014,19.88771,1.64864731
0.4674069,178.3856649,-1.59658726,20.3066,1.34411812
0.4903245,178.904158,-1.44786865,20.17735,1.3801136
0.4589534,187.4960936,-1.5921264,20.3197,0.95796204
0.452743,197.0944789,-1.43697627,19.84254,1.5250721
0.4224606,131.1124941,-0.24862859,18.86743,1.83996773
0.4880617,146.1162145,-0.28365789,20.02435,1.66030312
0.4548767,134.0393472,0.98526629,19.80424,1.66287422
0.4967667,141.867778,-1.70851397,20.14049,1.76362419
0.4671513,161.5068288,-2.13387816,19.55768,1.75870323
0.4205269,160.9504038,-1.40006675,19.1159,1.75465965
0.4674765,163.655461,-1.3344155,20.41746,1.57807922
0.4943361,165.3381333,-1.48518542,20.31121,1.52541542
0.4876349,159.8839273,63.48610258,19.9543,1.80106354
0.4889345,198.1943657,65.17610875,20.15298,1.29063225
0.466567,190.7818576,66.09502913,19.84981,1.8759079
0.4817369,193.3653938,65.91387249,20.08192,1.87040329
0.473699,115.3161746,36.07807753,20.50112,1.83207321
0.4986148,128.0038264,48.91884665,20.13951,1.67172813
0.415114,132.1492562,51.95622332,19.30641,1.73381615
0.4789986,140.8138909,56.6375131,20.0172,1.50284004
0.4738273,134.7442264,54.01652575,19.96453,1.84753609
0.4007851,121.8115551,44.92714759,19.93149,1.55695343
0.4102288,198.4795697,-0.70166241,19.33837,1.7220974
0.4187123,213.2752208,-0.65361314,20.27559,1.72492599
0.4165408,213.3566531,-0.78022615,19.31314,1.83956337
0.4465801,227.286094,-0.64470381,19.30156,1.96348381
0.4440638,189.7092787,-0.32418098,20.16311,1.55818558
0.4771881,203.6497821,-0.2748568,19.94029,1.50792313
0.4402716,161.670844,1.19070071,19.81654,1.8058548
0.4416596,167.593728,1.13395213,19.38647,1.75369072
0.4784413,25.23171795,12.88303852,19.41855,1.75259018
0.4845944,19.87105165,13.80086985,20.49499,1.62542343
0.4397559,166.1054336,-2.87130142,19.49045,1.8184948
0.4402187,179.1349263,-3.008667,19.71988,1.81466103
0.4225767,189.3857574,-3.05756952,19.15385,1.76310921
0.4988135,160.9711536,-2.36632138,20.95285,1.67745209
0.4837708,161.7642935,-2.34057789,17.68379,1.76452446
0.4774076,166.3491739,-2.51401905,20.19887,1.2419014
0.4519563,169.3351467,-2.48610396,20.04969,1.78171349
0.4052158,187.4533855,-2.58209143,20.18973,0.72745514
0.4190061,193.3301963,-2.64939148,19.37312,1.77973175
0.4422961,162.6602971,-1.95618044,20.04327,1.65403175
0.4864337,164.2583096,-1.9524685,20.27508,2.13126945
0.4532641,169.5027254,-2.17917881,19.6715,1.79538155
0.4647143,162.1456118,-1.48871995,20.23778,1.68506432
0.4640959,164.4392026,-1.5237093,19.16942,1.78638077
0.4662561,196.5409612,-1.79463486,19.76257,1.4336834
0.469041,185.1990907,-2.37496514,20.76626,1.49017334
0.4101918,187.6672954,-1.97745667,20.41348,1.85549355
0.4158136,189.6805912,-1.49343264,18.89886,1.74753761
0.4865067,135.0184159,0.57069029,20.22203,1.75274658
0.4061965,128.6214645,0.96330623,19.59968,1.97064209
0.4883862,140.398356,0.85653818,20.07753,1.51519585
0.4741786,165.4452055,-3.08480587,19.74755,1.78868675
0.4881765,162.2867775,-2.67599215,19.93736,1.4813633
0.4845966,162.2994177,-2.70035528,20.41667,1.49682617
0.4874027,165.5553237,-2.64384106,20.24034,1.69491768
0.4524094,166.0133717,-2.62641961,20.08812,1.67614937
0.4747683,149.7818566,-1.97442999,19.67587,1.91602516
0.4087866,163.223894,-2.1927717,19.33494,1.85834694
0.4571398,158.6743205,-1.8132507,20.30568,1.65776253
0.4650463,162.1053007,-1.82291187,19.87134,1.8389492
0.4430994,164.6945054,-1.81583322,20.33813,1.90291405
0.4806449,174.8344692,63.61373278,19.13068,1.85611725
0.4855722,184.9382285,65.3025542,20.8213,1.65580559
0.470602,171.1555857,65.61331129,19.99,1.40467262
0.472724,199.749933,65.39760858,19.62206,1.82679558
0.4769924,119.1773591,41.67094374,20.4177,1.48695374
0.4418175,115.0223334,37.46725127,19.44689,1.76073837
0.4553207,121.9939262,45.74502936,20.41163,1.68462944
0.4519054,122.0433116,45.87695127,20.38379,1.09516335
0.4915724,124.2955136,47.89465482,20.71708,1.70361328
0.4112929,256.2990117,62.18062617,19.28577,1.76506424
0.45424,196.5190384,-0.6698219,19.85974,0.91997719
0.4833104,186.6403188,-0.23429568,20.74524,1.94691086
0.4100435,222.7127461,-0.28660396,19.3567,1.85575104
0.4338116,149.360461,1.14990546,19.56683,1.77225494
0.4413527,157.9247247,1.19464942,19.95429,1.60248184
0.4716416,24.78148523,13.41992035,20.19923,1.78006744
0.4711194,161.7611922,-3.22931086,19.10173,1.8605175
0.4150778,161.0138584,-2.9025233,20.05481,1.69346809
0.4830029,157.6864719,-2.22978486,20.44102,1.83566475
0.498034,160.9670911,-2.33960219,20.99303,1.5778923
0.4738343,163.8889333,-2.36731181,20.29574,1.35515976
0.4717258,167.5460485,-2.58774729,20.86795,1.42214394
0.4754871,169.5654178,-2.61204917,20.01161,1.78905487
0.416907,193.8087803,-2.66273056,19.33352,1.90139008
0.497007,164.0898362,-2.06603681,20.42525,1.97617722
0.4630072,167.4850627,-2.09576576,19.67619,1.65602493
0.4865797,160.3610682,-1.48663835,20.76834,1.49766731
0.461126,166.6313131,-1.62181166,20.0102,1.41950035
0.4542802,167.864967,-1.58567959,20.22532,1.53178024
0.4032332,197.2444302,-3.25440749,19.3822,1.82385635
0.486473,179.4830507,-2.32837462,20.03494,1.43396378
0.4917924,187.5164313,-2.40158765,20.39695,1.73741913
0.4948088,197.0727825,-2.30183888,20.03953,1.85832977
0.4440162,178.9043553,-1.57151276,19.01402,1.81398201
0.4750647,196.4873449,-1.45481976,20.19692,1.69552994
0.4824952,145.0016612,0.42785626,19.83101,1.48206139
0.4136071,161.4633241,-3.11283879,19.09081,1.8794632
0.4317198,165.0547108,-3.11332582,19.84826,1.88381004
0.4065309,164.4566754,-2.72518559,18.98865,1.78386497
0.4706211,165.0788524,-2.66931623,20.00329,1.6169014
0.4825999,151.4958992,-1.92559885,21.4987,2.35972595
0.4976869,161.6031956,-2.10079124,20.18526,1.79973793
0.4919769,160.9931973,-1.71958278,19.47302,1.78720474
0.4915074,164.0967796,-1.89563659,19.69113,2.40098953
0.4424455,164.6926723,-1.81476452,20.68948,1.6450119
0.4405216,165.4047927,-1.79248755,19.54919,1.95262527
0.4070306,163.0100706,-1.34511522,19.21384,1.7082386
0.4992469,182.1570002,64.92579304,20.47247,1.90299797
0.40496,183.7752681,64.94930448,19.05414,1.86174583
0.4384896,166.8655083,64.62194248,19.97843,1.6227169
0.4933161,125.7176247,46.56468007,20.57257,1.94772148
0.4703591,115.2443754,36.07634787,21.13664,1.77754211
0.4669951,125.2882658,46.87476565,20.31844,1.72685623
0.4493008,121.8111517,44.25337523,20.50088,1.86345482
0.4409752,115.0747859,37.33137213,20.40382,1.60451889
0.486445,134.9955509,54.75409924,20.54354,1.82281494
0.4736644,115.7234326,39.17035974,20.93328,1.95975876
0.4917924,123.1128472,47.01360272,20.56741,2.00911331
0.4985512,125.926527,49.25207695,20.5059,1.2572422
0.409178,153.2656705,60.29674272,19.076,1.81627274
0.4560701,135.5973154,53.61750354,20.39429,1.72808266
0.4637149,215.6571179,-0.71333341,19.60822,1.23833275
0.4277881,207.9142592,-0.39599219,19.67426,1.75986671
0.4292134,207.5031433,0.06217216,18.3228,1.66788292
0.4974574,183.3206724,0.9241031,20.01468,1.64178276
0.4464225,167.298672,-0.09577633,20.39609,1.99496269
0.4362593,168.1320951,-0.15119027,19.50921,1.79979706
0.4534908,168.6950557,-0.157541,19.65303,1.79728508
0.4418787,169.6774595,1.15673088,20.44588,1.94002151
0.4490003,181.924168,1.09878334,19.57157,1.63182449
0.4579413,194.6675861,1.20633267,20.3501,1.52097511
0.4082443,165.7034517,-2.9643521,20.45944,1.23212242
0.4804739,186.8021475,-2.97752963,21.19385,1.6810379
0.4324493,162.5284154,-2.4149022,19.30915,1.8034935
0.4271221,163.4925536,-2.34174055,20.59305,1.72841454
0.4746042,164.445537,-2.37084655,20.12799,1.83618164
0.497699,160.8373196,-2.04242234,20.38591,1.55169487
0.4242709,163.1703035,-1.94822711,19.60226,1.98372078
0.4420598,164.0071381,-1.98621801,20.22273,1.69433022
0.499988,165.2879454,-2.05866256,20.56497,1.57310677
0.4688788,163.6089831,-1.57105125,20.05721,1.45328331
0.4405807,164.0776217,-1.56722386,19.55495,1.77149391
0.4706575,167.0769173,-1.71710283,19.79563,1.72094154
0.4262555,179.0715096,-1.78274631,19.24657,1.68247223
0.4694028,167.0848135,-1.31961726,19.52066,1.68719864
0.4726424,194.7105876,-2.45103285,19.50863,1.71535873
0.4513388,140.2569183,-1.11247771,19.87638,1.68574142
0.4939186,138.6495237,-0.668413,20.7932,1.57351875
0.4339629,127.6859131,0.05116667,20.49855,1.47928619
0.4142171,147.249037,0.16894932,19.53983,1.82039452
0.4230615,132.6481299,0.51399196,19.86714,1.88916779
0.4288589,146.3170931,1.00274567,20.13092,1.38978386
0.4520403,166.0762592,-2.99999045,21.29157,1.17300224
0.4755954,155.969786,-2.5425155,19.62143,1.72155571
0.4164211,160.0503743,-2.48309694,18.96362,1.82957268
0.4814338,162.0807339,-2.71221631,20.4173,1.79681015
0.4854086,162.0608918,-2.71918647,18.9113,1.78822517
0.4977026,146.0721307,-1.92425799,20.34126,1.8170433
0.4618354,160.941205,-2.2467058,20.30791,1.52028275
0.4885707,163.2008776,-1.82719749,20.42965,1.85746956
0.474793,164.8725981,-1.86609288,20.1899,1.78695488
0.4724095,176.3574386,65.05032479,20.51057,2.00213814
0.4351337,148.1967503,58.49192819,20.72396,1.69474792
0.42088,123.257004,44.33075136,19.85138,1.65374184
0.4784461,129.3476604,49.1868152,20.37291,1.89557266
0.4617093,123.0649237,45.28294436,20.82382,1.61472702
0.4728052,124.666142,46.81664131,19.33912,1.1375351
0.4883906,134.1096739,53.80728894,20.14386,2.06841087
0.4470192,125.6883312,48.31297187,20.38003,1.88586426
0.4898746,114.4780041,37.39962544,20.85674,2.02399063
0.435894,115.0775209,38.00454639,20.18641,1.59769821
0.4493559,120.8638329,44.82284808,20.15773,1.95064163
0.4965443,247.9439705,-1.05507358,19.62243,1.77846146
0.4998901,230.4582037,-0.64849777,20.73082,1.58415604
0.4672675,211.9989571,-0.23878186,20.61414,1.89779663
0.4289043,249.827293,-0.34488658,19.08076,1.813797
0.4161721,184.3895844,0.50879168,19.92897,1.68318176
0.4551856,208.1311217,0.42665777,20.17823,1.84218597
0.4493273,215.6674622,0.45025141,21.14723,1.1295433
0.4594681,184.4659696,0.85371277,19.31391,2.22961044
0.4888138,163.3597192,-0.03007285,20.79676,1.84583092
0.4485801,226.286541,0.00171469,20.51646,1.63827896
0.4676617,134.7305759,0.28310703,20.19889,1.5872879
0.4457394,140.215607,0.25904247,20.18623,1.45808983
0.440822,145.8090994,1.0796467,20.68365,1.41384315
0.4014431,28.98141214,12.51692462,19.31956,1.87614059
0.4961342,10.6168694,14.26492642,20.36815,1.34536362
0.4852426,12.2255662,14.24367509,19.98413,1.68511963
0.485024,12.38236513,14.07384669,20.78617,1.61383057
0.4740959,165.5790051,-2.84029093,19.74558,1.72457886
0.4713355,164.253243,-2.50277819,19.25604,1.6823082
0.414079,168.6910451,-2.60294603,19.48588,1.77528572
0.4708956,169.7872177,-2.52422206,19.58409,1.7770195
0.4208274,160.7257851,-1.8611488,19.22896,1.89319611
0.4714801,167.5507453,-2.13527344,20.32547,1.56368065
0.4175297,176.7614521,-2.12030185,19.43065,1.78658104
0.4097844,183.4406704,-2.13899991,19.35134,1.76387978
0.4369458,184.871932,-2.15080864,19.03293,1.78222656
0.4980254,160.2478095,-1.50465256,20.54179,2.00225258
0.4942659,160.6883349,-1.57184808,20.14439,1.93724442
0.4814483,162.4111539,-1.61436795,20.22851,1.03975296
0.4058614,169.5008271,-1.73202427,21.07285,1.04806328
0.452239,169.6028765,-1.67176512,19.51036,1.93251228
0.4919427,171.2077932,-1.75571601,20.50855,1.54354477
0.4005238,171.641274,-1.6410246,19.14634,1.78520393
0.4594665,189.7776836,-1.6782009,21.94672,1.32646561
0.4528572,172.759328,-1.33136353,20.01172,1.57380295
0.428678,183.7085174,-2.43774795,19.4676,2.11829376
0.4451872,195.0478252,-1.57397268,20.17134,2.02737999
0.4788083,140.8601502,-0.6691798,20.53652,1.73545456
0.4410215,146.4770036,0.07739774,19.04241,1.96294212
0.4589392,131.9938342,0.4931187,18.92673,1.84864807
0.486127,140.7015001,0.45360211,20.33601,1.65372467
0.4875797,155.5494092,-2.54758614,19.88294,1.66980934
0.4711251,159.8836195,-2.51464116,21.03406,1.69187737
0.4854229,162.1475489,-2.70663885,19.51481,1.53187752
0.4749194,162.2183613,-2.15161745,20.30823,1.8548851
0.4358786,165.8907759,-2.26732425,20.09866,1.82221985
0.4830337,160.5400357,-1.77443638,20.70441,1.47757721
0.4928607,162.4036867,-1.74269208,20.24359,1.4974823
0.489356,163.143548,-1.78191388,20.53866,1.79583359
0.4632644,166.4017467,-1.45824006,20.78257,1.92243576
0.4397259,186.7921631,64.89588093,19.08547,1.6106987
0.4790382,184.6845097,-0.3407167,20.36465,1.31277466
0.4558686,185.9053389,-0.3105743,20.20491,1.4756813
0.4913742,186.7985429,-0.38381083,19.62957,1.6701088
0.4740977,210.185935,0.20681724,19.89089,1.88018227
0.4498368,186.2520714,0.57782554,19.78375,1.62804413
0.4447126,168.0653269,1.05941688,19.56678,1.80244255
0.4914601,168.4324004,1.11391401,19.67409,1.86874962
0.4558867,12.68108547,13.69734093,20.48432,1.23465538
0.4170446,22.696707,13.18943334,20.53576,1.83654785
0.4772671,25.18120242,12.88335829,21.37807,1.66742134
0.4416097,19.27976811,13.78236891,20.03021,1.51243973
0.4815186,21.92565393,13.67846712,19.95696,1.74991989
0.486545,29.87154445,13.01035834,20.69242,1.57351875
0.4109527,32.84218645,12.65413369,20.23223,1.85884285
0.499573,162.3571097,-2.89823791,20.51301,1.78635979
0.4584635,162.9939059,-2.4125184,20.37405,1.23738289
0.4938962,164.0945876,-2.3972449,20.58563,1.69791603
0.491875,162.5126746,-2.05320806,21.08406,1.86208916
0.4088471,163.8088984,-2.0699602,18.9888,1.653368
0.4754579,164.2178969,-2.08661664,20.2126,1.61236382
0.471676,167.5760222,-1.98088993,20.63123,1.98004532
0.4932339,160.5916635,-1.6083612,19.77369,1.80957603
0.4658369,162.0915632,-1.52443644,19.38081,1.67437553
0.4935918,164.6855001,-1.60744936,20.7392,1.44586372
0.4711963,168.2402471,-1.69926258,20.27431,1.73387718
0.4462906,179.166308,-1.76813223,20.96282,1.75592613
0.4135462,194.0418325,-2.01336035,18.88318,1.66395569
0.4019251,145.7072478,-0.67775667,19.35983,1.6972847
0.4014178,161.4203279,-2.67274198,19.01404,1.74403381
0.4772395,164.9448676,-2.63943974,19.95578,1.58955956
0.4015184,166.1991055,-2.64750366,18.90443,1.87802315
0.4681914,140.0806647,-1.2858601,20.67074,1.66183662
0.416474,160.4199534,-1.83620054,19.90119,1.90781403
0.4790922,162.5537561,-1.88504181,20.68256,1.3830719
0.4316813,162.6605449,-1.75431144,19.45929,1.84253502
0.4650267,162.6832679,-1.86448474,20.49747,1.65248299
0.4598623,163.0405966,-1.28763892,20.70708,1.56532478
0.494304,165.3371853,-1.49051778,19.87409,1.64839363
0.4501545,200.7211602,64.82044941,20.33471,1.6403923
0.4944638,199.7786558,65.37204373,19.80053,1.59192848
0.4809386,129.6732953,49.61655423,20.62641,1.18518448
0.4590127,115.3238663,36.82302506,20.17243,1.80638123
0.489106,118.6967088,40.82621337,21.01704,2.10678673
0.4087902,119.4386708,41.7146883,19.26457,1.8493824
0.4461329,142.341018,57.84094317,21.40062,1.07608986
0.4102065,115.0144173,37.41817833,20.47576,1.20209885
0.4886761,134.9686501,54.79058825,19.99248,1.96748734
0.4557532,138.1906499,56.3935251,20.38899,1.66654968
0.445845,143.3320399,58.67427312,19.53788,1.70413399
0.4388845,120.1106321,43.79894092,19.94598,1.69940758
0.4886392,125.2298483,48.59899796,20.55678,1.41269493
0.4265551,183.6519507,-0.78763832,20.38107,1.25324821
0.496471,185.9141989,-0.68674016,19.79931,1.63472176
0.4529775,186.8548359,-0.73711318,19.53195,1.93363953
0.4762516,189.0504968,-0.68828297,20.1356,1.49472046
0.445639,199.3348268,-0.64254575,20.54558,1.4400959
0.4703802,200.2917587,-0.72282508,20.63084,1.77675056
0.4914295,217.04368,-0.82895175,19.56645,1.76940346
0.4336519,220.6138534,-0.73844771,19.37413,1.84287071
0.4792902,153.907169,1.10156902,20.44319,1.35595322
0.4973778,162.4725683,1.16884657,19.90947,1.75689316
0.4908043,168.5993643,1.16754693,20.66958,1.79500389
0.4687532,169.1382505,1.07432247,19.89474,1.65653229
0.4268428,11.5963816,13.71821042,20.34336,1.63206291
0.4806716,154.783535,-3.14014752,20.36834,1.83424568
0.4253501,167.346051,-2.46723799,19.60001,1.84068871
0.4196612,168.4461354,-2.60564092,21.27946,1.46815872
0.4764099,162.7204821,-1.94244954,20.25813,1.23574257
0.4340881,188.0841297,-2.2419129,18.88204,1.82075119
0.4632914,164.4687095,-1.54882629,20.1654,1.45850754
0.4582226,167.392759,-1.63062499,20.24976,1.61606026
0.4515228,188.1176484,-1.80183337,20.31544,1.67159653
0.4821277,192.7261403,-3.13629355,20.4275,1.5194149
0.4947952,185.1368129,-2.90799935,20.1452,1.62031174
0.4558332,172.0156595,-1.88205446,19.32306,2.12208939
0.4479121,184.8329025,-1.53972894,19.37805,1.82764244
0.4791233,140.81726,-0.70524791,20.91242,1.04894066
0.4423736,146.0783887,0.15149772,20.6229,1.49700546
0.499355,163.8479727,-3.14796815,20.17246,1.66106606
0.4971375,160.890639,-2.59008961,20.28892,1.62236786
0.4145387,162.9186444,-2.6253154,19.40512,1.87137604
0.4740641,164.1694503,-2.30041902,20.52696,1.6431427
0.4917504,160.9713804,-1.69843587,20.71769,2.04754257
0.4245248,162.9436769,-1.87992153,19.40876,1.80066109
0.4609043,166.4333738,-1.81282674,20.52896,1.87310982
0.416507,163.062502,63.57394467,19.61132,1.75849152
0.4157141,127.8102253,48.21997683,20.01234,1.55575943
0.4940992,123.8964447,45.35648507,20.50199,1.46687889
0.4616337,149.1694951,60.24216829,19.28319,2.04771423
0.4271373,115.6548165,38.23595366,20.47896,1.71222687
0.4192919,119.4427687,42.4048899,19.59441,1.8930912
0.4835547,128.5107319,50.76483814,20.22193,1.63241768
0.4872131,132.4419485,53.22383386,20.28854,1.77709579
0.4632852,134.7397221,54.6490283,20.3408,1.76762962
0.4544681,114.4102893,37.25602993,20.33477,1.5109787
0.486746,134.1117522,54.7482652,20.02509,1.68781281
0.420054,200.6404068,63.09922865,19.51911,1.73074532
0.4691204,125.8437848,46.89207223,19.52332,1.78732109
0.4847063,115.301169,36.45495314,20.26266,1.71607971
0.4600812,117.2878549,38.93835811,20.32074,1.78907204
0.4730279,118.4523141,40.33646794,21.0069,1.52420998
0.4955381,123.4391965,45.42097144,20.68129,1.67155838
0.4658464,160.2126748,-3.21340265,20.2951,1.93167496
0.4202452,178.7735039,-2.96736709,19.17059,1.94874954
0.4409453,164.5542689,-2.37506946,20.28887,1.50453949
0.4003808,165.9973643,-2.53163325,19.42868,1.80916786
0.4860629,168.8036585,-2.56844466,20.78226,1.79051971
0.4563464,169.531333,-2.46323873,20.14705,1.6931076
0.4767521,186.8666315,-2.50956391,20.94153,1.61911011
0.4930214,162.8263944,-1.98287699,20.41693,1.79043007
0.4710697,167.5017471,-1.97032888,19.94303,1.72655296
0.4990703,167.6772966,-2.0694559,20.17819,1.69745255
0.4677228,170.9742279,-2.09390519,19.36472,1.5940609
0.4346416,183.3558846,-2.28059187,18.84746,1.89183426
0.4607562,172.7741182,-1.7293993,20.34822,1.4123497
0.4359955,173.5158587,-1.6748516,19.99146,1.73065948
0.4748835,194.086436,-2.81508975,19.93342,1.7375412
0.4880835,184.551877,-2.42994814,18.74067,1.90221024
0.4352148,184.6396019,-1.64883789,19.93588,1.66543388
0.459481,140.9961372,-0.70399267,20.81369,1.48541832
0.4616171,127.2435857,0.02610739,19.96613,1.53230858
0.4875918,138.6374137,0.07477475,20.53485,1.79550171
0.49228,133.1201418,1.03852121,19.33278,1.80514336
0.4780099,134.2863571,1.01645873,20.37582,2.0828743
0.4177988,146.3181563,0.98570922,19.60604,1.8999424
0.4816487,157.3997631,-3.01818474,20.65376,1.48410606
0.4942932,144.9392632,-2.32674666,19.69705,2.02215576
0.4016939,163.6169483,-2.68593136,19.47986,1.78634262
0.4498,163.5845283,-2.1371681,19.53459,1.75017548
0.4609245,165.143425,-1.74701739,20.13043,1.77459335
0.4602993,166.4419264,-1.46765005,20.16056,1.54951286
