Time [s],Loss of capacity to negative SEI [A.h],Loss of capacity to positive SEI [A.h],Loss of capacity to positive SEI on cracks [A.h],Loss of capacity to positive lithium plating [A.h]
388694.2690738726,0.004047099893512998,0.0015699369535376508,0.003006886751621212,8.511129191758459e-05
388754.2690738726,0.0040476582943902205,0.0015699383693687395,0.0030068894776394827,8.511211375995433e-05
388814.2690738726,0.004048216700672518,0.0015699404023782884,0.0030068933919358497,8.51136832992668e-05
388861.2162188616,0.004048653636850415,0.0015699426351379981,0.003006897690780459,8.511635211356586e-05
388861.21621886163,0.0040486536368504146,0.0015699426351379981,0.003006897690780459,8.511635211356586e-05
388921.2162188616,0.0040493398230211485,0.0015699428188631842,0.003006898038436959,8.51105877385567e-05
388981.2162188616,0.004050027036334547,0.0015699428979470626,0.003006898188085242,8.511058078345508e-05
389041.2162188616,0.004050714290186504,0.0015699429260632568,0.00300689824128801,8.511057976254223e-05
389101.2162188616,0.004051401566894201,0.0015699429388857525,0.003006898265551008,8.51105795624294e-05
389161.2162188616,0.004052088859233726,0.0015699429418954492,0.00300689827124599,8.511057954253541e-05
389221.2162188616,0.004052776161683855,0.0015699429424598475,0.003006898272313948,8.511057954151703e-05
389267.6807680219,0.004053308414288412,0.001569942942507811,0.0030068982724047013,8.511057954150471e-05
389267.68076802196,0.004053308414288412,0.001569942942507811,0.0030068982724047013,8.511057954150471e-05
389327.6807680219,0.004053866061990367,0.0015699429717518218,0.003006898328710359,8.511058323218092e-05
389387.6807680219,0.004054424453360586,0.0015699431462032941,0.0030068986645991618,8.51106117690366e-05
389447.6807680219,0.004054982868969889,0.0015699435458475103,0.0030068994340537026,8.51107918729201e-05
389507.6807680219,0.004055541278783366,0.0015699444454152674,0.003006901166062969,8.511129727811488e-05
389567.6807680219,0.004056099678988985,0.0015699458655842082,0.003006903900435136,8.511212272354879e-05
389627.6807680219,0.004056658084691362,0.0015699479045138505,0.0030069078261322772,8.511370215368098e-05
389671.702041263,0.004057067789266542,0.0015699499828013058,0.0030069118275661035,8.511616478273244e-05
389671.70204126305,0.004057067789266542,0.0015699499828013058,0.0030069118275661035,8.511616478273244e-05
389731.702041263,0.0040577539763964905,0.0015699501633576326,0.0030069121692265135,8.511058772222141e-05
389791.702041263,0.0040584411907361685,0.0015699502401199574,0.0030069123144818716,8.511058099525443e-05
389851.702041263,0.004059128445175204,0.0015699502672835179,0.003006912365882066,8.51105800731827e-05
389911.702041263,0.004059815723737628,0.0015699502795734795,0.0030069123891373942,8.511057987876964e-05
389971.702041263,0.00406050301663969,0.0015699502824046306,0.0030069123944945274,8.511057986153049e-05
390031.702041263,0.004061190320051766,0.0015699502829214177,0.003006912395472393,8.511057986114363e-05
390075.24454954505,0.004061689101037133,0.0015699502829640303,0.0030069123955530257,8.511057986067566e-05
390075.2445495451,0.004061689101037133,0.0015699502829640303,0.0030069123955530257,8.511057986067565e-05
390135.24454954505,0.004062246748181426,0.001569950312566665,0.003006912452549202,8.51105836465109e-05
390195.24454954505,0.004062805138742728,0.0015699504880275234,0.0030069127903817054,8.511061235907915e-05
390255.24454954505,0.004063363553898811,0.0015699508906196246,0.003006913565512518,8.51107950674747e-05
390315.24454954505,0.004063921962883004,0.0015699517942922214,0.003006915305426536,8.511130260669227e-05
390375.24454954505,0.004064480362423475,0.0015699532187788334,0.003006918048113742,8.51121316526251e-05
390435.24454954505,0.004065038767551308,0.001569955263607108,0.0030069219851703286,8.511372099150997e-05
390476.3874256298,0.004065421682431577,0.0015699571921086123,0.003006925698215916,8.511598575498692e-05
390476.38742562983,0.004065421682431576,0.0015699571921086123,0.003006925698215916,8.511598575498692e-05
390536.3874256298,0.004066107870519724,0.0015699573695954457,0.0030069260340682695,8.511058770992054e-05
390596.3874256298,0.0040667950858667675,0.0015699574440932547,0.0030069261750386303,8.511058120740607e-05
390656.3874256298,0.004067482340896739,0.0015699574703792489,0.003006926224778291,8.511058037378158e-05
390716.3874256298,0.0040681696212589635,0.0015699574821460534,0.003006926247043702,8.511058018539294e-05
390776.3874256298,0.004068856914764164,0.0015699574848134527,0.0030069262520909905,8.511058016743324e-05
390836.3874256298,0.0040695442190839615,0.0015699574852864754,0.003006926252986046,8.511058016950053e-05
390877.05535138084,0.004070010072030406,0.0015699574853243036,0.003006926253057627,8.51105801694962e-05
390877.0553513809,0.004070010072030406,0.0015699574853243036,0.003006926253057627,8.51105801694962e-05
390937.05535138084,0.004070567718622412,0.0015699575152874823,0.003006926310748024,8.511058405219265e-05
390997.05535138084,0.0040711261083837096,0.001569957691749906,0.003006926650509164,8.511061294252328e-05
391057.05535138084,0.00407168452308577,0.0015699580972910613,0.0030069274313185117,8.511079824880252e-05
391117.05535138084,0.004072242931248624,0.0015699590050341963,0.0030069291790712272,8.511130790383157e-05
391177.05535138084,0.004072801330129888,0.0015699604337994317,0.003006931929998287,8.511214054502005e-05
391237.05535138084,0.004073359734688347,0.0015699624844974164,0.003006935878358625,8.511373980770567e-05
391275.3604561279,0.00407371623804194,0.0015699642674023313,0.0030069393110817113,8.511581455660167e-05
391275.36045612796,0.00407371623804194,0.0015699642674023313,0.0030069393110817113,8.511581455660167e-05
391335.3604561279,0.004074402427089184,0.0015699644419066242,0.0030069396412905373,8.511058770071747e-05
391395.3604561279,0.004075089643425886,0.0015699645141916503,0.003006939778073786,8.511058141937605e-05
391455.3604561279,0.004075776899060557,0.0015699645396664514,0.003006939826278507,8.51105806647147e-05
391515.3604561279,0.004076464181160822,0.0015699645509195817,0.0030069398475719342,8.511058072925883e-05
391575.3604561279,0.004077151475311949,0.0015699645534359829,0.003006939852333505,8.511058046946674e-05
391635.3604561279,0.004077838780487148,0.0015699645538687678,0.003006939853152422,8.511058046876624e-05
391673.1944267469,0.004078272170727163,0.0015699645539022878,0.003006939853215847,8.51105804685582e-05
391673.194426747,0.004078272170727163,0.0015699645539022878,0.003006939853215847,8.51105804685582e-05
391733.1944267469,0.004078829816771715,0.0015699645842276368,0.0030069399116035953,8.511058444969172e-05
391793.1944267469,0.004079388205742296,0.001569964761683377,0.0030069402532774897,8.511061351991226e-05
391853.1944267469,0.004079946619989748,0.0015699651701713948,0.0030069410397611574,8.511080141671996e-05
391913.1944267469,0.004080505027338968,0.001569966081950997,0.0030069427952869724,8.511131316956007e-05
391973.1944267469,0.004081063425567082,0.001569967514972236,0.0030069455544103237,8.511214940223563e-05
392033.1944267469,0.004081621829561359,0.0015699695715144122,0.0030069495140252643,8.511375860325727e-05
392068.6960270208,0.004081952240376274,0.0015699712125851594,0.003006952673669551,8.511565065936517e-05
392068.69602702087,0.004081952240376274,0.0015699712125851594,0.003006952673669551,8.511565065936517e-05
392128.6960270208,0.004082638430382545,0.0015699713841827775,0.003006952998378383,8.511058769378204e-05
392188.6960270208,0.004083325647695679,0.0015699714543025841,0.0030069531310645153,8.511058163065075e-05
392248.6960270208,0.004084012903957236,0.001569971479024536,0.0030069531778446857,8.51105809463353e-05
392308.6960270208,0.004084700187729031,0.0015699714897735072,0.003006953198184139,8.51105807728899e-05
392368.6960270208,0.004085387482570346,0.001569971492149931,0.0030069532026808475,8.511058075940041e-05
392428.6960270208,0.004086074788550586,0.0015699714925457263,0.0030069532034297706,8.511058075879879e-05
392463.73015372787,0.0040864761067747595,0.0015699714925753536,0.003006953203485831,8.511058075879353e-05
392463.7301537279,0.0040864761067747595,0.0015699714925753536,0.003006953203485831,8.511058075879353e-05
392523.73015372787,0.0040870337522768765,0.00156997152326473,0.0030069532625745096,8.511058483946272e-05
392583.73015372787,0.004087592140465792,0.0015699717017067603,0.0030069536061476288,8.511061409180219e-05
392643.73015372787,0.00408815055425784,0.0015699721131423256,0.003006954398306944,8.511080457215188e-05
392703.73015372787,0.004088708960801074,0.0015699730289251432,0.0030069561615418392,8.511131840556288e-05
392763.73015372787,0.004089267358381962,0.0015699744661755591,0.00300695892880982,8.511215822534746e-05
392823.73015372787,0.0040898257618171285,0.0015699765285385955,0.0030069628996344357,8.511377738325024e-05
392856.45672843175,0.004090130345214657,0.0015699780311035664,0.0030069657926079566,8.511549354792168e-05
392856.4567284318,0.004090130345214657,0.0015699780311035664,0.0030069657926079566,8.511549354792168e-05
392916.45672843175,0.004090816536182178,0.0015699781998605548,0.0030069661119417838,8.511058768842318e-05
392976.45672843175,0.004091503754457783,0.001569978267859531,0.003006966240614793,8.511058184077596e-05
393036.45672843175,0.004092191011376344,0.0015699782918796677,0.003006966286066984,8.511058121897604e-05
393096.45672843175,0.004092878296748177,0.0015699783021343077,0.0030069663054710567,8.51105810507757e-05
393156.45672843175,0.004093565592324884,0.0015699783043803157,0.0030069663097209965,8.511058104049427e-05
393216.45672843175,0.0040942528990624725,0.001569978304742121,0.0030069663104056025,8.511058103969932e-05
393248.719562739,0.004094622472274968,0.0015699783047681982,0.00300696631045495,8.511058103993484e-05
393248.7195627391,0.004094622472274968,0.0015699783047681982,0.00300696631045495,8.511058103993484e-05
393308.719562739,0.004095180117240037,0.0015699783358232473,0.003006966370247722,8.511058522177869e-05
393368.719562739,0.004095738504656013,0.0015699785152435315,0.0030069667157045896,8.51106146585392e-05
393428.719562739,0.0040962969179919,0.0015699789296246582,0.0030069675135357314,8.511080771423158e-05
393488.719562739,0.004096855323736858,0.001569979849377341,0.003006969284415484,8.511132361109561e-05
393548.719562739,0.004097413720676356,0.0015699812908292025,0.0030069720597747035,8.511216701252675e-05
393608.719562739,0.004097972123557362,0.001569983358987036,0.003006976041758797,8.511379614210207e-05
393638.69467670366,0.004098251098925323,0.0015699847260912513,0.0030069786739239874,8.511534293973636e-05
393638.6946767037,0.004098251098925323,0.0015699847260912513,0.0030069786739239874,8.511534293973636e-05
393698.69467670366,0.004098937290855215,0.0015699848920652818,0.0030069789879919174,8.511058768390975e-05
393758.69467670366,0.004099624510083804,0.0015699849579844678,0.0030069791127294585,8.51105820493136e-05
393818.69467670366,0.004100311767695974,0.0015699849813478215,0.003006979156938875,8.51105814829164e-05
393878.69467670366,0.004100999054592171,0.0015699849911183922,0.003006979175426981,8.511058132220789e-05
393938.69467670366,0.004101686350949355,0.0015699849932422271,0.0030069791794457477,8.511058131306372e-05
393998.69467670366,0.004102373658399731,0.0015699849935728134,0.003006979180071287,8.51105813126223e-05
394028.20973804645,0.0041027117559625315,0.0015699849935956562,0.0030069791801145087,8.511058131261655e-05
394028.2097380465,0.0041027117559625315,0.0015699849935956562,0.0030069791801145087,8.511058131261655e-05
394088.20973804645,0.004103269400395152,0.0015699850250180392,0.00300697924061458,8.511058559707717e-05
394148.20973804645,0.004103827787047472,0.0015699852054089185,0.0030069795879404514,8.511061522064738e-05
394208.20973804645,0.0041043861999263695,0.001569985622732844,0.003006980391438106,8.511081084309996e-05
394268.20973804645,0.004104944604880448,0.0015699865464223637,0.003006982169899129,8.5111328786491e-05
394328.20973804645,0.004105503001184408,0.0015699879920470887,0.0030069849532945348,8.511217576564217e-05
394388.20973804645,0.004106061403516222,0.0015699900659738647,0.0030069889463883244,8.511381488065691e-05
394415.45236549666,0.004106314947519058,0.001569991300295553,0.003006991322901403,8.511519826060433e-05
394415.4523654967,0.004106314947519058,0.001569991300295553,0.003006991322901403,8.511519826060433e-05
394475.45236549666,0.004107001140413256,0.0015699914635367027,0.0030069916317981885,8.511058767966558e-05
394535.45236549666,0.004107688360586081,0.001569991527415309,0.003006991752674458,8.511058225607985e-05
394595.45236549666,0.004108375618935445,0.0015699915501608099,0.0030069917957147706,8.511058173852919e-05
394655.45236549666,0.004109062907275875,0.001569991559458023,0.0030069918133071834,8.511058158562421e-05
394715.45236549666,0.004109750204457054,0.0015699915614669291,0.003006991817108475,8.511058157749266e-05
394775.45236549666,0.004110437512580109,0.001569991561768856,0.003006991817679782,8.511058156176519e-05
394802.23857972084,0.004110744351235601,0.0015699915617887342,0.003006991817717394,8.511058157711314e-05
394802.2385797209,0.004110744351235601,0.0015699915617887342,0.003006991817717394,8.511058157711314e-05
394862.23857972084,0.004111301995140971,0.0015699915935801024,0.0030069918789279405,8.511058596560608e-05
394922.23857972084,0.004111860381038521,0.0015699917749345095,0.003006992228109203,8.511061577845225e-05
394982.23857972084,0.004112418793459574,0.0015699921952003282,0.003006993037271634,8.511081395904161e-05
395042.23857972084,0.004112977197630265,0.0015699931227982087,0.003006994823259096,8.511133393230591e-05
395102.23857972084,0.004113535593304374,0.0015699945725704458,0.0030069976146418847,8.511218448493222e-05
395162.23857972084,0.004114093995092021,0.001569996652243417,0.0030070016188015534,8.511383359897302e-05
395186.7641382094,0.0041143222512939415,0.0015699977562750054,0.003007003744460988,8.511505930627524e-05
395186.76413820946,0.004114322251293942,0.0015699977562750054,0.003007003744460988,8.511505930627524e-05
395246.7641382094,0.00411500844515354,0.0015699979168273094,0.003007004048269957,8.51105876751361e-05
395306.7641382094,0.004115695666264589,0.001569997978702966,0.0030070041653561487,8.511058246042464e-05
395366.7641382094,0.004116382925399342,0.0015699980008645848,0.0030070042072916337,8.511058198606495e-05
395426.7641382094,0.00411707021510055,0.0015699980096999834,0.0030070042240101956,8.511058184131383e-05
395486.7641382094,0.004117757513148287,0.0015699980116002385,0.0030070042276058983,8.511058183403664e-05
395546.7641382094,0.004118444821907937,0.0015699980118758809,0.0030070042281274715,8.51105821229152e-05
395570.836970929,0.004118720578761602,0.001569998011893033,0.003007004228159925,8.511058183366864e-05
395570.83697092906,0.004118720578761602,0.001569998011893033,0.003007004228159925,8.511058183366864e-05
395630.836970929,0.00411927822214426,0.001569998044054918,0.0030070042900838946,8.51105863275862e-05
395690.836970929,0.004119836607296165,0.0015699982263651796,0.0030070046411057776,8.511061633223873e-05
395750.836970929,0.004120395019258675,0.0015699986495684905,0.0030070054559245252,8.511081706120463e-05
395810.836970929,0.004120953422653519,0.0015699995810336534,0.0030070072493593295,8.511133904817001e-05
395870.836970929,0.004121511817703459,0.001570001034925145,0.0030070100486750805,8.511219316773843e-05
395930.836970929,0.004122070218951692,0.001570003120317823,0.0030070140638496267,8.511385229382308e-05
395952.6582646153,0.004122273306594779,0.001570004096312457,0.003007015942993188,8.511492562726045e-05
395952.65826461534,0.004122273306594779,0.001570004096312457,0.003007015942993188,8.511492562726045e-05
396012.6582646153,0.00412295950142135,0.0015700042542147958,0.0030070162417878857,8.511058766995399e-05
396072.6582646153,0.004123646723464563,0.001570004314125073,0.0030070163551550967,8.51105826623637e-05
396132.6582646153,0.00412433398343769,0.00157000433573191,0.0030070163960408073,8.511058222576565e-05
396192.6582646153,0.0041250212744134715,0.001570004344117853,0.0030070164119089093,8.511058208945692e-05
396252.6582646153,0.004125708573368206,0.0015700043459149979,0.0030070164153095063,8.511058208292027e-05
396312.6582646153,0.0041263958827325855,0.001570004346166558,0.0030070164157855054,8.511058206674513e-05
396334.03046278947,0.004126640703747621,0.0015700043461811938,0.003007016415813201,8.511058208265251e-05
396334.0304627895,0.004126640703747621,0.0015700043461811938,0.003007016415813201,8.511058208265251e-05
396394.03046278947,0.004127198346612708,0.0015700043787150826,0.003007016478453465,8.51105866833491e-05
396454.03046278947,0.004127756731027649,0.0015700045619741207,0.003007016831302331,8.511061688243579e-05
396514.03046278947,0.004128315142530948,0.0015700049881114432,0.0030070176517706976,8.511082014976637e-05
396574.03046278947,0.004128873545157362,0.0015700059234152785,0.0030070194525977545,8.511134413434798e-05
396634.03046278947,0.004129431939588715,0.0015700073813996488,0.0030070222597956718,8.511220181456867e-05
396694.03046278947,0.004129990340302417,0.0015700094724857856,0.0030070262859345433,8.511387096438031e-05
396713.15773356974,0.0041301683547836,0.001570010322579713,0.003007027922674914,8.511479709220661e-05
396713.1577335698,0.0041301683547836,0.001570010322579713,0.003007027922674914,8.511479709220661e-05
396773.15773356974,0.0041308545505776,0.001570010477867063,0.0030070282165215348,8.511058766393885e-05
396833.15773356974,0.004131541773550008,0.0015700105358491196,0.003007028326240064,8.511058286167648e-05
396893.15773356974,0.004132229034418683,0.0015700105569258415,0.003007028366122681,8.511058245800621e-05
396953.15773356974,0.004132916326581401,0.0015700105648755553,0.0030070283811653455,8.511058233037983e-05
397013.15773356974,0.004133603626480624,0.001570010566574547,0.003007028384380217,8.511058232448936e-05
397073.15773356974,0.004134290936422025,0.001570010566804057,0.0030070283848145003,8.511058232425745e-05
397091.8395375341,0.004134504938848252,0.0015700105668163683,0.003007028384837799,8.511058232425968e-05
397091.83953753416,0.004134504938848252,0.0015700105668163683,0.003007028384837799,8.511058232425968e-05
397151.8395375341,0.004135062581200153,0.0015700105997237118,0.003007028448197138,8.511058703309141e-05
397211.8395375341,0.004135620964887294,0.0015700107839245253,0.0030070288028595164,8.511061742927777e-05
397271.8395375341,0.004136179375930501,0.0015700112129927828,0.00300702962897158,8.511082322465445e-05
397331.8395375341,0.004136737777795634,0.0015700121521061714,0.003007031437134828,8.51113491908389e-05
397391.8395375341,0.004137296171614009,0.0015700136141563337,0.003007034252162751,8.511221042901248e-05
397451.8395375341,0.004137854571797955,0.0015700157109106022,0.003007038289217177,8.511388961092625e-05
397468.2813067227,0.004138007592500845,0.001570016437059266,0.003007039687318929,8.511467331220135e-05
397468.2813067228,0.004138007592500845,0.001570016437059266,0.003007039687318929,8.511467331220135e-05
397528.2813067227,0.004138693789260448,0.0015700165897627174,0.0030070399762762894,8.511058765690361e-05
397588.2813067227,0.004139381013161453,0.0015700166458544997,0.0030070400824179456,8.51105830580975e-05
397648.2813067227,0.004140068274985622,0.0015700166664217238,0.003007040121336479,8.51105826830153e-05
397708.2813067227,0.004140755568247925,0.001570016673949434,0.0030070401355806195,8.511058256424508e-05
397768.2813067227,0.004141442869125317,0.0015700166755547368,0.0030070401386182153,8.511058255875081e-05
397828.2813067227,0.004142130179619825,0.001570016675764084,0.0030070401390143472,8.511058263017921e-05
397844.2812963714,0.0041423134616865795,0.0015700166757742417,0.003007040139033568,8.511058255873282e-05
397844.2812963715,0.0041423134616865795,0.0015700166757742417,0.003007040139033568,8.511058255873282e-05
397904.2812963714,0.004142871103529937,0.001570016709056485,0.003007040203114772,8.511058737698618e-05
397964.2812963714,0.004143429486498231,0.0015700168941917532,0.003007040559576561,8.51106179729926e-05
398024.2812963714,0.004143987897080834,0.0015700173261840858,0.0030070413913191206,8.511082628504207e-05
398084.2812963714,0.0041445462981921834,0.0015700182690688742,0.0030070432067450872,8.511135421689042e-05
398144.2812963714,0.004145104691403033,0.0015700197351570027,0.0030070460295494434,8.511221900603631e-05
398204.2812963714,0.004145663091061971,0.001570021837548831,0.0030070500774605482,8.511390822642959e-05
398218.04430257133,0.004145791180779659,0.001570022441617469,0.0030070512405145655,8.511455413617112e-05
398218.0443025714,0.004145791180779659,0.001570022441617469,0.0030070512405145655,8.511455413617112e-05
398278.04430257133,0.00414647737850419,0.0015700225917645505,0.00300705152463475,8.51105876487746e-05
398338.04430257133,0.004147164603333219,0.0015700226460044616,0.0030070516272721923,8.511058325168084e-05
398398.04430257133,0.004147851866174201,0.0015700226660789749,0.003007051665258399,8.511058290109096e-05
398458.04430257133,0.0041485391604510055,0.0015700226731997675,0.003007051678732575,8.511058279126711e-05
398518.04430257133,0.00414922646233614,0.0015700226747154475,0.003007051681600583,8.511058278644262e-05
398578.04430257133,0.004149913773363645,0.0015700226749063816,0.003007051681961867,8.51105748258316e-05
398591.3690511991,0.004150066410314597,0.0015700226749145374,0.0030070516819773025,8.511058278627714e-05
398591.3690511992,0.004150066410314598,0.0015700226749145374,0.0030070516819773025,8.511058278627714e-05
398651.3690511991,0.004150624051654453,0.0015700227085728314,0.003007051746782589,8.51105877152381e-05
398711.3690511991,0.004151182433912257,0.0015700228946358905,0.003007052105030953,8.51106185139129e-05
398771.3690511991,0.004151740844033395,0.0015700233295487627,0.003007052942397207,8.511082933182705e-05
398831.3690511991,0.004152299244397993,0.001570024276180317,0.0030070547650384665,8.511135921417786e-05
398891.3690511991,0.004152857637007117,0.0015700257462820258,0.003007057595572284,8.511222754749466e-05
398951.3690511991,0.00415341603614571,0.0015700278542905522,0.0030070616542998904,8.511392681966764e-05
398962.458741381,0.004153519245650227,0.001570028338028072,0.003007062585673086,8.511443930783453e-05
398962.45874138107,0.004153519245650227,0.001570028338028072,0.003007062585673086,8.511443930783453e-05
399022.458741381,0.0041542054443381065,0.001570028485644086,0.003007062865003958,8.511058763954521e-05
399082.458741381,0.004154892670095059,0.0015700285380717497,0.0030070629642121624,8.511058344178218e-05
399142.458741381,0.004155579934015247,0.0015700285576667203,0.003007063001290963,8.511058311252692e-05
399202.458741381,0.004156267229224243,0.0015700285643964465,0.003007063014025162,8.511058301162924e-05
399262.458741381,0.0041569545321425705,0.001570028565826236,0.003007063016730647,8.511058300725962e-05
399322.458741381,0.004157641843685789,0.0015700285660003631,0.0030070630170601323,8.511058300725357e-05
399333.11397668323,0.0041577639010782555,0.001570028566006661,0.0030070630170720442,8.511058300712611e-05
399333.1139766833,0.0041577639010782555,0.001570028566006661,0.0030070630170720442,8.511058300712611e-05
399393.11397668323,0.004158321541918934,0.001570028600042201,0.0030070630826037124,8.511058804799535e-05
399453.11397668323,0.004158879923475303,0.0015700287870259325,0.00300706344262495,8.511061905207967e-05
399513.11397668323,0.004159438333134406,0.0015700292248522043,0.003007064285601156,8.511083236277602e-05
399573.11397668323,0.004159996732759654,0.0015700301751883838,0.0030070661153765573,8.511136417943294e-05
399633.11397668323,0.004160555124772138,0.0015700316492702777,0.0030070689535755418,8.511223604873455e-05
399693.11397668323,0.004161113523395175,0.001570033762865763,0.0030070730230623752,8.511394537427409e-05
399701.53485561674,0.004161191894689746,0.0015700341279398953,0.003007073725965367,8.511432861646856e-05
399701.5348556168,0.004161191894689746,0.0015700341279398953,0.003007073725965367,8.511432861646856e-05
399761.53485561674,0.004161878094337953,0.0015700342730474081,0.003007074000549631,8.51105876292772e-05
399821.53485561674,0.004162565321024452,0.0015700343237032765,0.003007074096405146,8.511058362878762e-05
399881.53485561674,0.004163252586084153,0.0015700343428287139,0.0030070741325954825,8.511058331767383e-05
399941.53485561674,0.004163939882149448,0.001570034349184046,0.0030070741446212475,8.51105832255453e-05
400001.53485561674,0.004164627186121007,0.0015700343505314568,0.0030070741471708512,8.511058322246891e-05
400061.53485561674,0.004165314498166346,0.0015700343506902612,0.003007074147471348,8.511058322139727e-05
400069.5247960835,0.004165406024269538,0.00157003435069482,0.003007074147479977,8.511058322143778e-05
400069.52479608357,0.004165406024269538,0.00157003435069482,0.003007074147479977,8.511058322143778e-05
400129.5247960835,0.004165963664615221,0.0015700343851088828,0.003007074213740482,8.5110588375458e-05
400189.5247960835,0.00416652204547911,0.001570034573006457,0.0030070745755214345,8.511061958791204e-05
400249.5247960835,0.004167080454675638,0.0015700350137398287,0.003007075424095479,8.511083537967051e-05
400309.5247960835,0.004167638853568654,0.0015700359677538423,0.0030070772609534393,8.511136911585418e-05
400369.5247960835,0.004168197244990083,0.0015700374457924054,0.003007080106772298,8.511224451527013e-05
400429.5247960835,0.004168755643102181,0.0015700395649498053,0.0030070841869701366,8.51139639014453e-05
400435.2798838759,0.0041688092043727365,0.0015700398129501435,0.0030070846644630954,8.511422191302611e-05
400435.279883876,0.0041688092043727365,0.0015700398129501435,0.0030070846644630954,8.511422191302611e-05
400495.2798838759,0.004169495404978427,0.0015700399555694869,0.0030070849343392025,8.511058761799669e-05
400555.2798838759,0.004170182632596389,0.0015700400044953728,0.0030070850269211355,8.51105838116809e-05
400615.2798838759,0.004170869898853948,0.0015700400231582106,0.0030070850622361217,8.511058351679236e-05
400675.2798838759,0.0041715571957062535,0.001570040029156083,0.003007085073585499,8.511058343315094e-05
400735.2798838759,0.0041722445007467135,0.0015700400304244052,0.003007085075985453,8.511058342954804e-05
400795.2798838759,0.004172931813282823,0.001570040030569251,0.0030070850762595343,8.511059420256931e-05
400800.6077155942,0.004172992844539711,0.001570040030572188,0.0030070850762650976,8.511058342953221e-05
400800.60771559423,0.004172992844539711,0.001570040030572188,0.0030070850762650976,8.511058342953221e-05
400860.6077155942,0.004173550484395299,0.0015700400653656738,0.003007085143256188,8.511058869783277e-05
400920.6077155942,0.004174108864575009,0.0015700402541703124,0.0030070855067838003,8.511062012156107e-05
400980.6077155942,0.0041746672733084305,0.0015700406978027036,0.003007086360940118,8.511083838111348e-05
401040.6077155942,0.004175225671476521,0.0015700416554617624,0.0030070882048175073,8.511137402141008e-05
401100.6077155942,0.00417578406231213,0.0015700431374293007,0.003007091058202909,8.511225294365519e-05
401160.6077155942,0.004176342459917914,0.0015700452621182108,0.0030070951490531943,8.511398239149709e-05
401163.70000991406,0.004176371239140744,0.0015700453945709592,0.0030070954040742554,8.51141189626336e-05
401163.7000099141,0.004176371239140744,0.0015700453945709592,0.0030070954040742554,8.51141189626336e-05
401223.70000991406,0.004177057440698509,0.00157004553472089,0.0030070956692777083,8.51105876060243e-05
401283.70000991406,0.004177744669250755,0.0015700455819608631,0.0030070957586694493,8.51105839926947e-05
401343.70000991406,0.004178431936760348,0.001570045600165615,0.003007095793117629,8.511058371028962e-05
401403.70000991406,0.004179119234339023,0.0015700456058233524,0.0030070958038233937,8.511058363475113e-05
401463.70000991406,0.0041798065404588395,0.0015700456070157388,0.0030070958060796587,8.511058363148148e-05
401523.70000991406,0.004180493853477338,0.0015700456071478814,0.0030070958063297014,8.511058361200612e-05
401526.36871213495,0.004180524423961553,0.0015700456071493039,0.003007095806332394,8.511058363143946e-05
401526.368712135,0.004180524423961554,0.0015700456071493039,0.003007095806332394,8.511058363143946e-05
401586.36871213495,0.004181082063331254,0.0015700456423232076,0.003007095874055982,8.511058901513906e-05
401646.36871213495,0.004181640442835476,0.0015700458320282874,0.0030070962393175097,8.5110620653107e-05
401706.36871213495,0.0041821988511053475,0.0015700462785520081,0.0030070970990413,8.511084136684634e-05
401766.36871213495,0.0041827572485552,0.001570047239824306,0.003007098949876875,8.511137889576744e-05
401826.36871213495,0.004183315638810569,0.001570048725692226,0.0030071018107737644,8.511226133162798e-05
401886.36871213495,0.004183874035914646,0.0015700508558846409,0.003007105912222565,8.511400084406924e-05
401886.80028620095,0.0041838780524623325,0.001570050874272178,0.003007105947625477,8.511401965530557e-05
401886.800286201,0.004183878052462332,0.001570050874272178,0.003007105947625477,8.511401965530557e-05
401946.80028620095,0.004184564254967098,0.0015700510119695124,0.003007106208188075,8.511058759335401e-05
402006.80028620095,0.00418525148445611,0.0015700510575685708,0.0030071062944747734,8.511058416957208e-05
402066.80028620095,0.004185938753267549,0.001570051075317513,0.003007106328060445,8.51105838982644e-05
402126.80028620095,0.0041866260515209764,0.0015700510806524633,0.003007106338155433,8.511058383033379e-05
402186.80028620095,0.004187313358726137,0.001570051081771928,0.0030071063402737136,8.51105838275201e-05
402246.80028620095,0.004188000672220609,0.001570051081892519,0.003007106340501903,8.511058758468875e-05
402246.81179338286,0.0041880008040376514,0.001570051081892526,0.003007106340501914,8.511058751334784e-05
402246.8117933829,0.0041880008040376514,0.001570051081892526,0.003007106340501914,8.511058751334784e-05
402306.81179338286,0.0041885584429254595,0.0015700511174478885,0.00300710640895999,8.511058932754372e-05
402366.81179338286,0.004189116821763152,0.0015700513080471367,0.0030071067759433563,8.511062118281858e-05
402426.81179338286,0.004189675229568918,0.0015700517574555829,0.0030071076412219134,8.511084433750118e-05
402486.81179338286,0.004190233626307836,0.0015700527223097551,0.0030071094989552764,8.511138374070079e-05
402546.81179338286,0.004190792015988221,0.0015700542120518825,0.003007112367313242,8.511226968370715e-05
402604.5842738559,0.004191329681683559,0.001570056253475705,0.0030071162978512057,8.511392378582298e-05
402604.58427385596,0.004191329681683559,0.001570056253475705,0.0030071162978512057,8.511392378582298e-05
402664.5842738559,0.0041920158851300356,0.0015700563887363055,0.003007116553802959,8.511058758016293e-05
402724.5842738559,0.0041927031155570334,0.0015700564327413178,0.0030071166370733,8.511058434281048e-05
