time_h,voltage_0.5C,voltage_1C,voltage_2C,voltage_3C
0.9888888888888889,3.6233745728439706,,,
0.9916666666666667,3.622281412696352,,,
0.9944444444444445,3.621195025267394,,,
0.9972222222222222,3.6201153881806345,,,
1.0,3.61904246673834,,,
1.0027777777777778,3.6179762239265587,,,
1.0055555555555555,3.6169166169641636,,,
1.0083333333333333,3.6158635974975373,,,
1.011111111111111,3.6148171117973966,,,
1.0138888888888888,3.613777100956736,,,
1.0166666666666666,3.612743501089267,,,
1.0194444444444444,3.6117162435275394,,,
1.0222222222222221,3.6106952550200346,,,
1.025,3.6096804579266704,,,
1.0277777777777777,3.6086717704119846,,,
1.0305555555555554,3.607669106635525,,,
1.0333333333333334,3.606672376938887,,,
1.0361111111111112,3.6056814880289383,,,
1.038888888888889,3.6046963431567844,,,
1.0416666666666667,3.603716842292058,,,
1.0444444444444445,3.6027428822922416,,,
1.0472222222222223,3.601774357066648,,,
1.05,3.600811157734768,,,
1.0527777777777778,3.5998531727788414,,,
1.0555555555555556,3.5989002881902974,,,
1.0583333333333333,3.5979523876100337,,,
1.0611111111111111,3.597009352462276,,,
1.0638888888888889,3.596071062081974,,,
1.0666666666666667,3.5951373938356297,,,
1.0694444444444444,3.594208223235453,,,
1.0722222222222222,3.5932834240469234,,,
1.075,3.5923628683895954,,,
1.0777777777777777,3.5914464268312973,,,
1.0805555555555555,3.5905339684756625,,,
1.0833333333333333,3.589625361043091,,,
1.086111111111111,3.5887204709451854,,,
1.0888888888888888,3.587819163352775,,,
1.0916666666666666,3.586921303514336,,,
1.0944444444444446,3.586026753162888,,,
1.0972222222222223,3.5851353739551945,,,
1.1,3.584247026654686,,,
1.1027777777777779,3.583361571031563,,,
1.1055555555555556,3.5824788658947893,,,
1.1083333333333334,3.58159876911859,,,
1.1111111111111112,3.5807211376636845,,,
1.113888888888889,3.5798458275933993,,,
1.1166666666666667,3.578972694084862,,,
1.1194444444444445,3.578101591435528,,,
1.1222222222222222,3.5772323730651525,,,
1.125,3.576364891513525,,,
1.1277777777777778,3.5754989984341314,,,
1.1305555555555555,3.5746345445839802,,,
1.1333333333333333,3.573771379809824,,,
1.136111111111111,3.5729093530310574,,,
1.1388888888888888,3.572048312219474,,,
1.1416666666666666,3.571188104376208,,,
1.1444444444444444,3.5703285755060357,,,
1.1472222222222221,3.569469570589423,,,
1.15,3.568610933694849,,,
1.1527777777777777,3.5677525075822207,,,
1.1555555555555554,3.566894133908104,,,
1.1583333333333334,3.5660356534438558,,,
1.1611111111111112,3.5651769060652296,,,
1.163888888888889,3.564317729215305,,,
1.1666666666666667,3.563457959785849,,,
1.1694444444444445,3.5625974333716606,,,
1.1722222222222223,3.5617359842351193,,,
1.175,3.5608734452716235,,,
1.1777777777777778,3.560009647976171,,,
1.1805555555555556,3.5591444224116153,,,
1.1833333333333333,3.5582775971788547,,,
1.1861111111111111,3.557408999389532,,,
1.1888888888888889,3.5565384546414966,,,
1.1916666666666667,3.555665786997624,,,
1.1944444444444444,3.5547908189683524,,,
1.1972222222222222,3.553913371498484,,,
1.2,3.5530332639586657,,,
1.2027777777777777,3.552150314142139,,,
1.2055555555555555,3.5512643382671962,,,
1.2083333333333333,3.550375150985972,,,
1.211111111111111,3.5494825654000284,,,
1.2138888888888888,3.5485863930833617,,,
1.2166666666666666,3.5476864441134457,,,
1.2194444444444446,3.5467825271107842,,,
1.2222222222222223,3.545874449287714,,,
1.225,3.544962016507,,,
1.2277777777777779,3.544045033350899,,,
1.2305555555555556,3.5431233032012748,,,
1.2333333333333334,3.542196628331464,,,
1.2361111111111112,3.5412648100104858,,,
1.238888888888889,3.54032764862033,,,
1.2416666666666667,3.539384943786834,,,
1.2444444444444445,3.538436494524942,,,
1.2472222222222222,3.5374820993988316,,,
1.25,3.536521556697661,,,
1.2527777777777778,3.535554664627403,,,
1.2555555555555555,3.534581221802173,,,
1.2583333333333333,3.533601026651719,,,
1.261111111111111,3.5326138784228434,,,
1.2638888888888888,3.531619577249953,,,
1.2666666666666666,3.530617924404777,,,
1.2694444444444444,3.5296087225959485,,,
1.2722222222222221,3.5285917762878944,,,
1.275,3.527566892039314,,,
1.2777777777777777,3.5265338788612817,,,
1.2805555555555554,3.5254925485952264,,,
1.2833333333333334,3.5244427163104963,,,
1.2861111111111112,3.523384200721621,,,
1.288888888888889,3.522316824624793,,,
1.2916666666666667,3.5212404153533168,,,
1.2944444444444445,3.5201548052514484,,,
1.2972222222222223,3.5190598321659423,,,
1.3,3.51795533995453,,,
1.3027777777777778,3.5168411790103025,,,
1.3055555555555556,3.515717206800893,,,
1.3083333333333333,3.5145832884210852,,,
1.3111111111111111,3.513439297157351,,,
1.3138888888888889,3.512285115097211,,,
1.3166666666666667,3.5111206336240595,,,
1.3194444444444444,3.509945754063982,,,
1.3222222222222222,3.5087603883410816,,,
1.325,3.5075644595794624,,,
1.3277777777777777,3.5063579023280482,,,
1.3305555555555555,3.505140663619872,,,
1.3333333333333333,3.5039127033814355,,,
1.336111111111111,3.502673995005131,,,
1.3388888888888888,3.501424525908111,,,
1.3416666666666666,3.5001642980740457,,,
